Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic)
946,70422,38681,244.56,1.6699,1.6134085623678647,9460000
947,45662,38687,244.779,2.3277,1.6141628299894404,9470000
948,20000,38649,245.279,1.4153,1.61395305907173,9480000
949,99009,38674,245.38,0.936,1.6132386722866174,9490000
950,44444,38679,245.605,1.4984,1.6131177894736841,9500000
951,90909,38703,245.715,1.2308,1.6127157728706625,9510000
952,51813,38713,245.908,1.0287,1.6121023109243697,9520000
953,89285,38736,246.02,0.9455,1.611402833158447,9530000
954,29239,38723,246.362,1.147,1.6109160377358491,9540000
955,45454,38729,246.582,1.4436,1.610740837696335,9550000
956,60606,38744,246.747,0.901,1.6099984309623432,9560000
957,32051,38735,247.06,1.2107,1.6095811912225706,9570000
958,56179,38747,247.239,0.9953,1.6089399791231733,9580000
959,22988,38720,247.674,1.1087,1.6084183524504692,9590000
960,33333,38713,247.974,1.3376,1.60813625,9600000
961,46082,38720,248.191,1.0836,1.6075904266389178,9610000
962,56497,38732,248.368,0.5983,1.6065412681912683,9620000
963,35714,38729,248.648,1.5558,1.6064885773624091,9630000
964,93457,38752,248.755,0.5834,1.6054272821576763,9640000
965,90909,38776,248.865,1.0664,1.6048687046632124,9650000
966,32154,38767,249.176,1.008,1.60425082815735,9660000
967,107526,38793,249.269,1.7301,1.6043809720785935,9670000
968,70422,38811,249.411,0.7079,1.6034548553719008,9680000
969,38910,38811,249.668,2.0695,1.603935810113519,9690000
970,35460,38807,249.95,0.7972,1.6031041237113401,9700000
971,16000,38750,250.575,1.5978,1.6030986611740474,9710000
972,43668,38755,250.804,0.563,1.6020286008230453,9720000
973,53763,38766,250.99,0.4893,1.6008849948612538,9730000
974,79365,38786,251.116,1.4638,1.6007442505133471,9740000
975,39062,38787,251.372,1.9597,1.6011124102564103,9750000
976,45045,38792,251.594,1.3621,1.6008675204918033,9760000
977,54945,38804,251.777,0.9601,1.6002116683725691,9770000
978,40485,38805,252.024,2.0534,1.6006750511247443,9780000
979,72463,38824,252.163,1.6306,1.600705617977528,9790000
980,34722,38819,252.451,3.9223,1.6030745918367346,9800000
981,23041,38792,252.885,0.7457,1.6022006116207952,9810000
982,33333,38785,253.185,1.5829,1.6021809572301426,9820000
983,97087,38809,253.288,0.6794,1.6012422177009156,9830000
984,43668,38813,253.518,1.0907,1.6007233739837399,9840000
985,81967,38834,253.64,1.4385,1.6005586802030456,9850000
986,40322,38836,253.888,2.351,1.6013197768762677,9860000
987,21834,38805,254.346,1.712,1.601431914893617,9870000
988,128205,38832,254.424,0.8097,1.6006305668016194,9880000
989,90090,38855,254.535,2.9134,1.6019579373104145,9890000
990,29850,38843,254.87,1.3915,1.6017453535353536,9900000
991,49261,38851,255.073,1.1553,1.6012948536831484,9910000
992,27397,38835,255.438,1.7477,1.601442439516129,9920000
993,47619,38842,255.648,2.4921,1.6023393756294058,9930000
994,90090,38864,255.759,2.1671,1.6029075452716297,9940000
995,62111,38879,255.92,2.0471,1.6033539698492463,9950000
996,53191,38889,256.108,1.8473,1.6035988955823293,9960000
997,65359,38905,256.261,1.3033,1.6032976930792378,9970000
998,40650,38907,256.507,2.2825,1.603978256513026,9980000
999,20790,38873,256.988,1.2263,1.6036002002002,9990000
1000,47169,38880,257.2,0.9538,1.6029504,10000000
1001,61728,38894,257.362,1.1823,1.60253016983017,10010000
1002,23866,38870,257.781,1.144,1.6020725548902195,10020000
1003,54054,38881,257.966,3.4845,1.6039493519441674,10030000
1004,42194,38884,258.203,1.1354,1.603482669322709,10040000
1005,119047,38910,258.287,1.7611,1.6036395024875623,10050000
1006,23474,38884,258.713,1.4042,1.6034412524850894,10060000
1007,31948,38876,259.026,0.9097,1.6027523336643497,10070000
1008,96153,38899,259.13,4.9679,1.6060907738095238,10080000
1009,30030,38888,259.463,0.6317,1.6051250743310208,10090000
1010,33783,38882,259.759,2.396,1.6059081188118811,10100000
1011,88495,38903,259.872,2.4037,1.6066972304648863,10110000
1012,29411,38891,260.212,1.0145,1.6061120553359685,10120000
1013,28328,38877,260.565,2.0864,1.6065861796643632,10130000
1014,48543,38884,260.771,1.7736,1.6067508875739644,10140000
1015,44247,38889,260.997,1.1859,1.6063362561576355,10150000
1016,44247,38893,261.223,3.1456,1.607851279527559,10160000
1017,48309,38901,261.43,0.7866,1.607043756145526,10170000
1018,92592,38923,261.538,0.6167,1.6060709233791748,10180000
1019,29585,38911,261.876,0.8876,1.6053658488714426,10190000
1020,41841,38914,262.116,1.096,1.6048664705882354,10200000
1021,101010,38937,262.215,0.7766,1.6040552399608228,10210000
1022,38314,38936,262.476,2.7786,1.6052045009784737,10220000
1023,46948,38943,262.689,1.0005,1.6046133919843597,10230000
1024,105263,38967,262.784,0.564,1.60359716796875,10240000
1025,45045,38972,263.006,1.4822,1.6034787317073171,10250000
1026,125000,38998,263.086,0.4424,1.6023470760233918,10260000
1027,35714,38995,263.366,1.7746,1.602514800389484,10270000
1028,47846,39002,263.575,1.2668,1.6021882295719845,10280000
1029,90909,39023,263.685,1.405,1.6019965986394558,10290000
1030,31645,39015,264.001,1.4446,1.601843786407767,10300000
1031,53475,39025,264.188,2.3623,1.6025813773035888,10310000
1032,46296,39031,264.404,1.5708,1.602550581395349,10320000
1033,46728,39037,264.618,0.5993,1.601579380445305,10330000
1034,68027,39053,264.765,0.715,1.6007219535783366,10340000
1035,29940,39042,265.099,1.1622,1.6002982608695653,10350000
1036,102040,39065,265.197,6.7403,1.6052596525096525,10360000
1037,58823,39077,265.367,2.373,1.606,10370000
1038,43668,39081,265.596,3.3863,1.6077151252408477,10380000
1039,23148,39056,266.028,2.2054,1.608290375360924,10390000
1040,46082,39061,266.245,2.5368,1.609183173076923,10400000
1041,111111,39085,266.336,1.9618,1.609521902017291,10410000
1042,38610,39085,266.595,0.8354,1.6087789827255279,10420000
1043,48780,39092,266.8,1.3612,1.608541610738255,10430000
1044,55248,39103,266.981,0.7557,1.6077247126436782,10440000
1045,51546,39112,267.175,1.7878,1.6078970334928229,10450000
1046,68965,39129,267.32,3.2496,1.6094665391969407,10460000
1047,52631,39138,267.51,1.2484,1.6091216809933142,10470000
1048,67567,39154,267.658,2.789,1.6102475190839696,10480000
1049,30769,39144,267.983,1.5039,1.6101461391801717,10490000
1050,55248,39155,268.164,0.9728,1.6095391428571428,10500000
1051,27777,39139,268.524,1.454,1.609391151284491,10510000
1052,57471,39151,268.698,1.313,1.609109410646388,10520000
1053,39215,39151,268.953,1.0037,1.6085344729344728,10530000
1054,28089,39137,269.309,1.066,1.608019734345351,10540000
1055,34965,39132,269.595,0.8733,1.607323317535545,10550000
1056,52083,39141,269.787,0.4285,1.6062070075757575,10560000
1057,69930,39158,269.93,1.9301,1.6065134342478713,10570000
1058,38759,39157,270.188,1.9356,1.6068244801512288,10580000
1059,98039,39180,270.29,2.0573,1.6072498583569406,10590000
1060,46948,39186,270.503,2.3852,1.6079837735849056,10600000
1061,46296,39191,270.719,2.3517,1.6086847313854853,10610000
1062,30674,39181,271.045,2.2158,1.6092564030131826,10620000
1063,25062,39160,271.444,2.2746,1.60988231420508,10630000
1064,30487,39150,271.772,1.6133,1.6098855263157894,10640000
1065,89285,39170,271.885,1.3216,1.6096148356807511,10650000
1066,44642,39175,272.109,1.7782,1.6097729831144465,10660000
1067,23980,39152,272.526,0.8995,1.6091073102155575,10670000
1068,64102,39166,272.682,0.8446,1.608391479400749,10680000
1069,43103,39169,272.914,2.0909,1.608842843779233,10690000
1070,24691,39148,273.319,1.8097,1.6090305607476636,10700000
1071,29154,39135,273.662,0.8528,1.6083244631185807,10710000
1072,65789,39150,273.814,2.1027,1.6087856343283582,10720000
1073,36496,39148,274.088,0.6923,1.6079315004659833,10730000
1074,33557,39141,274.386,1.6755,1.6079944134078212,10740000
1075,32679,39134,274.692,1.5382,1.607929488372093,10750000
1076,88495,39155,274.805,3.0614,1.6092802973977696,10760000
1077,32362,39147,275.114,0.8153,1.6085430826369544,10770000
1078,35587,39143,275.395,0.9415,1.6079243042671614,10780000
1079,53191,39153,275.583,0.7949,1.6071708063021315,10790000
1080,95238,39174,275.688,1.9953,1.607530185185185,10800000
1081,69444,39190,275.832,2.8815,1.608708695652174,10810000
1082,23201,39165,276.263,0.907,1.6080601663585952,10820000
1083,50505,39173,276.461,0.9608,1.607462511542013,10830000
1084,47619,39180,276.671,0.9422,1.6068488007380073,10840000
1085,29585,39168,277.009,1.4602,1.6067136405529954,10850000
1086,31847,39160,277.323,4.2151,1.6091154696132597,10860000
1087,48076,39166,277.531,0.8869,1.6084510579576816,10870000
1088,90909,39187,277.641,4.2973,1.6109224264705881,10880000
1089,43478,39190,277.871,0.8914,1.6102617079889807,10890000
1090,28409,39177,278.223,1.6443,1.6102929357798166,10900000
1091,37453,39175,278.49,1.7279,1.6104007332722272,10910000
1092,86956,39195,278.605,1.4356,1.6102406593406593,10920000
1093,68493,39210,278.751,0.6321,1.6093457456541629,10930000
1094,45871,39215,278.969,0.9211,1.6087166361974405,10940000
1095,64935,39230,279.123,0.5399,1.6077405479452054,10950000
1096,94339,39250,279.229,2.0803,1.6081717153284671,10960000
1097,30674,39240,279.555,1.2571,1.6078516864175023,10970000
1098,43668,39244,279.784,0.7867,1.607103825136612,10980000
1099,39682,39244,280.036,0.9171,1.6064759781619655,10990000
1100,45662,39249,280.255,1.2256,1.6061297272727273,11000000
1101,18382,39209,280.799,1.1324,1.6056994550408719,11010000
1102,31545,39200,281.116,1.2098,1.6053401996370236,11020000
1103,60975,39213,281.28,1.4047,1.6051582955575703,11030000
1104,78740,39231,281.408,1.1941,1.6047859601449275,11040000
1105,36363,39228,281.683,0.9965,1.6042354751131223,11050000
1106,25062,39208,282.082,0.6759,1.6033961121157323,11060000
1107,75757,39225,282.214,0.758,1.6026324299909667,11070000
1108,34364,39220,282.505,0.5703,1.6017007220216606,11080000
1109,48543,39227,282.711,1.2466,1.601380522993688,11090000
1110,35211,39223,282.995,0.7744,1.6006354954954956,11100000
1111,29585,39211,283.333,1.9827,1.600979387938794,11110000
1112,57142,39222,283.508,0.3779,1.5998794964028777,11120000
1113,31347,39213,283.828,1.2051,1.5995247978436657,11130000
1114,24875,39193,284.232,1.849,1.5997487432675044,11140000
1115,46728,39199,284.446,2.2835,1.6003619730941705,11150000
1116,43478,39202,284.676,0.9506,1.5997797491039427,11160000
1117,31746,39194,284.991,1.6874,1.5998581915846015,11170000
1118,48076,39200,285.199,1.2557,1.5995503577817531,11180000
1119,69930,39216,285.342,0.5531,1.5986151921358356,11190000
1120,68493,39231,285.488,0.7633,1.597869375,11200000
1121,24271,39209,285.9,1.1739,1.5974911685994648,11210000
1122,40322,39210,286.148,0.7552,1.5967404634581106,11220000
1123,25380,39191,286.542,0.7827,1.5960155832591274,11230000
1124,49504,39198,286.744,0.597,1.5951267793594306,11240000
1125,45045,39203,286.966,0.959,1.5945613333333333,11250000
1126,29239,39191,287.308,0.8046,1.5938597690941385,11260000
1127,80645,39209,287.432,0.3781,1.5927810115350487,11270000
1128,41493,39211,287.673,0.7479,1.5920320035460993,11280000
1129,23310,39187,288.102,1.9719,1.5923684676705048,11290000
1130,31250,39178,288.422,0.684,1.5915646017699114,11300000
1131,47169,39184,288.635,2.1154,1.5920277630415562,11310000
1132,89285,39203,288.747,4.7973,1.5948592756183746,11320000
1133,19646,39169,289.256,1.032,1.5943624889673433,11330000
1134,29154,39157,289.599,0.775,1.5936399470899472,11340000
1135,57471,39168,289.773,2.4569,1.5944005286343612,11350000
1136,64102,39182,289.929,1.8698,1.594642957746479,11360000
1137,75757,39198,290.061,0.7861,1.5939318381706244,11370000
1138,49019,39205,290.265,0.8026,1.593236467486819,11380000
1139,38759,39205,290.523,1.1196,1.5928206321334504,11390000
1140,49504,39212,290.725,0.4686,1.5918344736842105,11400000
1141,33003,39205,291.028,1.1378,1.5914365468886942,11410000
1142,52631,39214,291.218,0.5207,1.590498949211909,11420000
1143,111111,39236,291.308,1.2483,1.5901995625546808,11430000
1144,29325,39225,291.649,0.966,1.5896539335664335,11440000
1145,86206,39243,291.765,0.347,1.5885686462882096,11450000
1146,32679,39236,292.072,1.13,1.5881684991273997,11460000
1147,24038,39215,292.488,1.1803,1.5878129032258064,11470000
1148,51282,39223,292.683,0.71,1.5870482578397211,11480000
1149,19920,39190,293.186,0.9605,1.5865029590948652,11490000
1150,53763,39199,293.373,0.5591,1.5856095652173914,11500000
1151,192307,39226,293.425,5.1406,1.5886981754995655,11510000
1152,43859,39229,293.654,1.307,1.5884536458333334,11520000
1153,100000,39250,293.754,0.5484,1.587551604509974,11530000
1154,46728,39255,293.968,1.5896,1.5875533795493935,11540000
1155,61349,39268,294.131,2.1945,1.5880788744588745,11550000
1156,51282,39276,294.326,0.6975,1.5873084775086506,11560000
1157,25125,39257,294.724,2.2127,1.5878490060501296,11570000
1158,69930,39271,294.867,1.8748,1.588096804835924,11580000
1159,39062,39271,295.123,1.2107,1.5877711820534943,11590000
1160,37878,39270,295.387,0.4101,1.586755948275862,11600000
1161,53191,39279,295.575,1.1303,1.5863627906976745,11610000
1162,23419,39256,296.002,1.1106,1.5859533562822719,11620000
1163,37735,39255,296.267,0.6882,1.5851814273430782,11630000
1164,51282,39263,296.462,1.2241,1.5848712199312716,11640000
1165,45662,39267,296.681,0.9167,1.5842976824034334,11650000
1166,44444,39271,296.906,1.355,1.5841010291595197,11660000
1167,71942,39286,297.045,1.2175,1.5837868894601543,11670000
1168,48543,39293,297.251,0.9702,1.583261558219178,11680000
1169,80645,39310,297.375,0.4054,1.582253977758768,11690000
1170,40160,39311,297.624,0.9024,1.581672905982906,11700000
1171,33112,39305,297.926,1.408,1.5815245943637917,11710000
1172,47393,39310,298.137,1.8419,1.5817467576791808,11720000
1173,28735,39298,298.485,0.9657,1.581221568627451,11730000
1174,86956,39316,298.6,2.3991,1.5819182282793867,11740000
1175,37593,39315,298.866,1.1472,1.5815482553191489,11750000
1176,25575,39297,299.257,1.2171,1.5812383503401362,11760000
1177,47846,39303,299.466,1.3818,1.581068903993203,11770000
1178,32154,39295,299.777,1.0144,1.5805878607809847,11780000
1179,75757,39311,299.909,1.1449,1.580218320610687,11790000
1180,66225,39325,300.06,1.3762,1.5800454237288135,11800000
1181,31446,39317,300.378,1.3231,1.5798278577476714,11810000
1182,45871,39321,300.596,0.6049,1.5790030456852793,11820000
1183,114942,39343,300.683,1.187,1.57867168216399,11830000
1184,66666,39357,300.833,2.9429,1.579823902027027,11840000
1185,101010,39377,300.932,0.8137,1.5791773839662446,11850000
1186,52083,39385,301.124,2.7021,1.5801241989881956,11860000
1187,121951,39408,301.206,1.6869,1.580214153327717,11870000
1188,45454,39412,301.426,1.1259,1.579831734006734,11880000
1189,64102,39425,301.582,2.0219,1.5802035323801513,11890000
1190,50000,39432,301.782,1.9123,1.5804826050420169,11900000
1191,37593,39430,302.048,2.9451,1.5816283795130144,11910000
1192,35714,39427,302.328,3.4914,1.5832305369127517,11920000
1193,40816,39428,302.573,0.9681,1.582714920368818,11930000
1194,33444,39422,302.872,1.2441,1.582431323283082,11940000
1195,29761,39411,303.209,1.6227,1.582465020920502,11950000
1196,21141,39383,303.682,1.0446,1.5820153010033444,11960000
1197,89285,39401,303.794,1.4679,1.5819199665831245,11970000
1198,49504,39408,303.996,0.7645,1.5812376460767947,11980000
1199,89285,39426,304.108,2.0434,1.5816231025854879,11990000
1200,35460,39423,304.39,1.0573,1.5811861666666667,12000000
1201,46728,39428,304.604,2.4545,1.5819133222314739,12010000
1202,38167,39427,304.866,2.7258,1.5828649750415973,12020000
1203,62111,39439,305.027,0.601,1.5820487946799668,12030000
1204,19685,39406,305.535,1.1218,1.5816665282392026,12040000
1205,30864,39397,305.859,0.8353,1.5810471369294605,12050000
1206,24813,39378,306.262,0.7204,1.5803334991708127,12060000
1207,67567,39391,306.41,2.821,1.581361391880696,12070000
1208,24875,39372,306.812,1.9505,1.5816669701986754,12080000
1209,21231,39344,307.283,1.4081,1.5815234077750207,12090000
1210,70422,39359,307.425,3.3679,1.5829997520661157,12100000
1211,34965,39355,307.711,1.3309,1.5827915772089183,12110000
1212,31847,39347,308.025,1.0058,1.5823155115511551,12120000
1213,29325,39336,308.366,1.6101,1.582338417147568,12130000
1214,53475,39344,308.553,0.7605,1.5816614497528831,12140000
1215,72992,39359,308.69,0.6818,1.5809208230452676,12150000
1216,41493,39361,308.932,0.8035,1.5802814967105263,12160000
1217,54347,39370,309.116,0.9961,1.5798014790468364,12170000
1218,85470,39387,309.233,1.3193,1.5795876026272577,12180000
1219,39525,39387,309.486,0.6378,1.578815012305168,12190000
1220,56497,39397,309.663,1.3273,1.5786088524590165,12200000
1221,120481,39419,309.747,0.8922,1.578046683046683,12210000
1222,22573,39395,310.19,1.0212,1.5775909983633387,12220000
1223,49751,39401,310.391,1.873,1.5778325429272282,12230000
1224,24038,39381,310.807,2.2724,1.5784,12240000
1225,30674,39371,311.135,1.9145,1.5786743673469388,12250000
1226,29940,39361,311.469,0.6237,1.577895432300163,12260000
1227,43859,39365,311.697,1.8258,1.5780974735126325,12270000
1228,24630,39345,312.103,1.4397,1.5779847719869706,12280000
1229,95238,39364,312.208,1.4721,1.5778986167615947,12290000
1230,29239,39353,312.55,3.6412,1.5795760975609756,12300000
1231,18975,39319,313.077,1.174,1.579246628757108,12310000
1232,30211,39309,313.408,0.7976,1.5786121753246753,12320000
1233,34482,39305,313.698,0.8643,1.5780328467153284,12330000
1234,27932,39292,314.056,1.0654,1.5776174230145867,12340000
1235,56818,39302,314.232,1.2649,1.5773642105263157,12350000
1236,33670,39296,314.529,0.7317,1.5766800161812298,12360000
1237,36764,39294,314.801,0.9768,1.5761950687146322,12370000
1238,32051,39287,315.113,1.0011,1.575730533117932,12380000
1239,47619,39293,315.323,0.6704,1.5749998385794997,12390000
1240,91743,39311,315.432,2.4663,1.575718629032258,12400000
1241,62893,39323,315.591,1.3084,1.5755032232070911,12410000
1242,40322,39323,315.839,0.6617,1.5747674718196458,12420000
1243,40485,39324,316.087,1.1468,1.5744231697506035,12430000
1244,23980,39304,316.504,1.167,1.5740956591639872,12440000
1245,36630,39302,316.777,1.2754,1.5738557429718876,12450000
1246,23419,39280,317.204,3.1032,1.5750831460674157,12460000
1247,47846,39286,317.413,0.9546,1.5745855653568566,12470000
1248,33783,39281,317.709,2.5438,1.5753621794871795,12480000
1249,88495,39298,317.822,1.4203,1.5752380304243394,12490000
1250,24038,39278,318.238,1.0554,1.57482216,12500000
1251,32679,39272,318.544,1.4289,1.57470551558753,12510000
1252,39215,39272,318.799,1.3453,1.574522284345048,12520000
1253,50761,39279,318.996,1.531,1.5744875498802873,12530000
1254,117647,39300,319.081,1.1002,1.5741093301435407,12540000
1255,86956,39317,319.196,1.6937,1.5742046215139442,12550000
1256,31055,39309,319.518,1.6223,1.5742429140127387,12560000
1257,58139,39319,319.691,1.8868,1.5744915672235482,12570000
1258,56497,39328,319.868,0.5376,1.5736673290937997,12580000
1259,31545,39321,320.185,1.2778,1.5734323272438444,12590000
1260,71942,39335,320.324,2.2507,1.5739698412698413,12600000
1261,33444,39329,320.623,2.1389,1.5744178429817606,12610000
1262,26525,39314,321.0,2.5066,1.575156497622821,12620000
1263,24509,39295,321.408,1.2931,1.5749331749802058,12630000
1264,222222,39321,321.453,1.3618,1.5747645569620252,12640000
1265,42016,39323,321.691,1.7929,1.5749369960474309,12650000
1266,104166,39342,321.787,1.7697,1.5750908372827803,12660000
1267,68027,39355,321.934,1.1116,1.5747250197316496,12670000
1268,41841,39357,322.173,1.8259,1.5749231072555205,12680000
1269,24813,39339,322.576,1.4559,1.5748293144208039,12690000
1270,46296,39344,322.792,0.8012,1.574220157480315,12700000
1271,53191,39352,322.98,0.8962,1.573686703383163,12710000
1272,62500,39363,323.14,1.5641,1.5736791666666667,12720000
1273,103092,39382,323.237,3.038,1.5748294579732915,12730000
1274,46728,39387,323.451,2.6712,1.5756900313971742,12740000
1275,58139,39397,323.623,1.2253,1.5754152156862744,12750000
1276,84033,39414,323.742,1.7816,1.575576802507837,12760000
1277,38910,39413,323.999,0.6264,1.5748335160532498,12770000
1278,31152,39405,324.32,1.2225,1.5745578247261345,12780000
1279,100000,39424,324.42,0.5946,1.573791634089132,12790000
1280,84745,39440,324.538,2.0459,1.57416046875,12800000
1281,131578,39462,324.614,1.9594,1.5744612021857924,12810000
1282,40983,39463,324.858,1.8624,1.5746858034321374,12820000
1283,48309,39469,325.065,0.7238,1.5740226032735776,12830000
1284,84033,39485,325.184,0.7517,1.5733821651090343,12840000
1285,22471,39462,325.629,1.3316,1.5731940077821012,12850000
1286,33557,39456,325.927,1.0999,1.5728259720062208,12860000
1287,32679,39450,326.233,2.0055,1.5731621600621601,12870000
1288,36231,39447,326.509,1.3399,1.5729810559006212,12880000
1289,39840,39447,326.76,0.6923,1.5722978277734678,12890000
1290,34482,39443,327.05,2.5282,1.5730388372093023,12900000
1291,43290,39446,327.281,2.0082,1.5733759101471727,12910000
1292,102040,39464,327.379,1.3826,1.5732282507739939,12920000
1293,40650,39465,327.625,1.0258,1.5728048723897912,12930000
1294,53475,39473,327.812,2.2746,1.5733472179289025,12940000
1295,103092,39492,327.909,2.6077,1.574145945945946,12950000
1296,35087,39488,328.194,0.7679,1.5735238425925926,12960000
1297,48309,39494,328.401,0.8489,1.5729651503469546,12970000
1298,31645,39486,328.717,1.198,1.5726762711864406,12980000
1299,47846,39492,328.926,0.8137,1.5720919938414164,12990000
1300,55248,39500,329.107,2.3296,1.5726746923076924,13000000
1301,50761,39507,329.304,1.2332,1.5724137586471945,13010000
1302,29498,39497,329.643,1.3559,1.572247465437788,13020000
1303,78125,39512,329.771,0.7755,1.5716359938603224,13030000
1304,128205,39533,329.849,1.2846,1.5714158742331288,13040000
1305,45871,39537,330.067,1.9316,1.571691877394636,13050000
1306,104166,39556,330.163,0.9168,1.571190428790199,13060000
1307,64935,39568,330.317,1.527,1.5711566182096404,13070000
1308,102040,39586,330.415,0.902,1.5706450305810398,13080000
1309,64516,39598,330.57,0.7435,1.570013139801375,13090000
1310,32894,39592,330.874,1.6723,1.5700912213740459,13100000
1311,238095,39617,330.916,0.5513,1.56931411136537,13110000
1312,43478,39619,331.146,1.3787,1.5691688262195123,13120000
1313,26109,39604,331.529,0.8221,1.5685998476770755,13130000
1314,37313,39602,331.797,1.7846,1.5687642313546424,13140000
1315,35714,39599,332.077,0.5907,1.5680204562737643,13150000
1316,61728,39610,332.239,1.6654,1.568094452887538,13160000
1317,24752,39591,332.643,0.8194,1.5675259681093394,13170000
1318,98039,39609,332.745,1.0938,1.567166540212443,13180000
1319,42372,39611,332.981,0.6968,1.5665066717210008,13190000
1320,84033,39627,333.1,0.9687,1.566053787878788,13200000
1321,47846,39632,333.309,0.9576,1.565593186979561,13210000
1322,46082,39637,333.526,0.9802,1.565150378214826,13220000
1323,112359,39656,333.616,4.5914,1.5674377928949357,13230000
1324,39370,39656,333.87,0.8821,1.566920166163142,13240000
1325,45248,39659,334.091,0.7817,1.5663275471698113,13250000
1326,46728,39664,334.305,1.388,1.5661930618401207,13260000
1327,100000,39682,334.405,3.6481,1.5677619442351167,13270000
1328,40816,39683,334.65,1.1461,1.5674444277108435,13280000
1329,111111,39702,334.741,0.6843,1.5667799097065462,13290000
1330,44642,39705,334.965,0.7655,1.5661774436090226,13300000
1331,69444,39718,335.109,0.771,1.565580015026296,13310000
1332,44052,39721,335.337,0.9969,1.565153078078078,13320000
1333,103092,39739,335.435,1.2611,1.5649249812453114,13330000
1334,46728,39743,335.65,1.3535,1.5647664917541229,13340000
1335,41322,39744,335.892,1.4865,1.5647078651685393,13350000
1336,35087,39740,336.177,2.0028,1.5650357784431137,13360000
1337,82644,39756,336.298,2.4709,1.5657133133881824,13370000
1338,26954,39742,336.669,0.8667,1.5651908819133034,13380000
1339,39682,39742,336.921,4.4016,1.5673091859596715,13390000
1340,29154,39731,337.264,1.0805,1.566945895522388,13400000
1341,32679,39725,337.57,1.0451,1.5665567486950038,13410000
1342,36101,39722,337.847,1.388,1.566423695976155,13420000
1343,23364,39701,338.275,2.1569,1.5668633655994044,13430000
1344,44444,39704,338.501,0.8662,1.5663420386904763,13440000
1345,49504,39710,338.703,1.742,1.5664726394052044,13450000
1346,44843,39713,338.926,0.9584,1.5660208766716197,13460000
1347,91743,39730,339.035,1.1018,1.5656762435040832,13470000
1348,46082,39734,339.252,3.187,1.5668790059347182,13480000
1349,48309,39739,339.459,1.3951,1.5667516679021498,13490000
1350,31446,39731,339.777,1.0961,1.566403037037037,13500000
1351,32467,39725,340.086,2.6712,1.567220799407846,13510000
1352,30769,39716,340.411,1.4635,1.5671440828402368,13520000
1353,51020,39723,340.607,1.14,1.5668283813747228,13530000
1354,47619,39728,340.817,0.7842,1.5662503692762186,13540000
1355,85470,39743,340.934,1.0339,1.5658574907749077,13550000
1356,22935,39722,341.37,2.0855,1.5662407079646017,13560000
1357,49504,39728,341.572,1.6752,1.566321002210759,13570000
1358,61349,39738,341.735,1.18,1.566036524300442,13580000
1359,32786,39732,342.04,1.9816,1.566342310522443,13590000
1360,25510,39715,342.432,1.0582,1.5659686764705882,13600000
1361,66225,39727,342.583,0.8938,1.5654747979426893,13610000
1362,53763,39735,342.769,1.3925,1.5653477973568282,13620000
1363,48076,39740,342.977,1.2809,1.5651391049156274,13630000
1364,102040,39757,343.076,1.0632,1.5647711143695016,13640000
1365,46728,39762,343.29,0.6611,1.5641090842490843,13650000
1366,42372,39764,343.526,1.1118,1.5637779648609078,13660000
1367,72992,39777,343.663,1.1666,1.5634874177029994,13670000
1368,32258,39770,343.973,1.7752,1.5636421783625731,13680000
1369,44642,39773,344.198,1.1595,1.563346968590212,13690000
1370,31948,39766,344.512,1.5839,1.5633619708029196,13700000
1371,40650,39767,344.758,0.9306,1.5629004376367615,13710000
1372,57803,39776,344.931,2.6445,1.563688775510204,13720000
1373,43668,39778,345.16,0.8186,1.563146103423161,13730000
1374,75187,39792,345.293,3.1138,1.564274672489083,13740000
1375,45871,39796,345.511,1.8698,1.5644968727272728,13750000
1376,44444,39799,345.736,2.9321,1.5654907703488372,13760000
1377,24570,39781,346.143,2.928,1.5664802469135803,13770000
1378,24096,39762,346.558,1.706,1.5665814949201742,13780000
1379,31152,39754,346.879,2.0024,1.5668975344452503,13790000
1380,71428,39767,347.019,1.3919,1.5667707246376812,13800000
1381,23809,39747,347.439,1.0628,1.566405792903693,13810000
1382,47169,39752,347.651,0.8408,1.5658807525325615,13820000
1383,51813,39759,347.844,1.0661,1.565519378163413,13830000
1384,57803,39768,348.017,1.8015,1.5656898843930636,13840000
1385,53475,39775,348.204,2.3957,1.5662891696750902,13850000
1386,42372,39777,348.441,2.8895,1.5672438672438673,13860000
1387,84033,39792,348.56,0.7226,1.5666348954578226,13870000
1388,86206,39807,348.676,2.5619,1.5673519452449567,13880000
1389,66225,39819,348.827,0.3889,1.5665035277177826,13890000
1390,55555,39827,349.007,0.9325,1.5660474100719424,13900000
1391,125000,39846,349.087,2.0669,1.566407476635514,13910000
1392,39215,39846,349.342,1.2449,1.5661765086206896,13920000
1393,106382,39864,349.436,0.7696,1.5656046661880834,13930000
1394,97087,39881,349.539,2.5719,1.5663265423242467,13940000
1395,57142,39889,349.714,1.0201,1.565934982078853,13950000
1396,39525,39889,349.968,0.9499,1.5654936962750716,13960000
1397,30120,39880,350.3,1.0231,1.5651054402290623,13970000
1398,34843,39875,350.587,1.4671,1.5650353361945637,13980000
1399,84033,39890,350.706,1.2926,1.5648406004288777,13990000
1400,46296,39894,350.922,0.9751,1.564419357142857,14000000
1401,43668,39897,351.151,1.193,1.5641542469664524,14010000
