Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic)
946,54054,40366,234.354,1.9348,1.516093868921776,9460000
947,53191,40376,234.542,2.6165,1.5172558606124604,9470000
948,44052,40380,234.769,3.3875,1.5192286919831224,9480000
949,40983,40380,235.013,1.8116,1.5195367755532139,9490000
950,52356,40390,235.204,1.8962,1.5199332631578948,9500000
951,29673,40374,235.542,0.6417,1.5190097791798107,9510000
952,50251,40383,235.741,1.4738,1.5189622899159665,9520000
953,19960,40339,236.242,1.7298,1.5191835257082895,9530000
954,46511,40345,236.457,0.4791,1.5180932914046121,9540000
955,84745,40367,236.575,1.5915,1.5181701570680628,9550000
956,28985,40351,236.92,0.6156,1.5172260460251046,9560000
957,31847,40339,237.235,1.56,1.5172707419017764,9570000
958,31545,40328,237.552,1.5945,1.517351356993737,9580000
959,30581,40314,237.879,0.7987,1.5166019812304483,9590000
960,28089,40296,238.235,1.0093,1.5160735416666666,9600000
961,26109,40273,238.618,0.9972,1.5155336108220603,9610000
962,24630,40247,239.024,1.7381,1.5157649688149688,9620000
963,52083,40256,239.216,1.4692,1.5157166147455867,9630000
964,34602,40249,239.505,1.7532,1.5159629668049792,9640000
965,24937,40224,239.906,1.4316,1.5158755440414509,9650000
966,33112,40215,240.208,0.5135,1.5148378881987579,9660000
967,23419,40185,240.635,0.9483,1.5142520165460187,9670000
968,49019,40192,240.839,0.591,1.513298243801653,9680000
969,28735,40176,241.187,1.9023,1.5136996904024769,9690000
970,32786,40166,241.492,1.3216,1.5135016494845361,9700000
971,34722,40160,241.781,0.9319,1.5129026776519052,9710000
972,28490,40143,242.132,2.1248,1.5135322016460906,9720000
973,46728,40149,242.346,2.7176,1.514769681397739,9730000
974,49261,40156,242.549,1.4973,1.514751745379877,9740000
975,52083,40166,242.741,1.0411,1.5142659487179486,9750000
976,57142,40178,242.916,0.7886,1.5135224385245902,9760000
977,33222,40169,243.217,1.8453,1.5138620266120777,9770000
978,90909,40192,243.327,1.9548,1.5143128834355828,9780000
979,44642,40196,243.551,1.6267,1.5144276813074566,9790000
980,101010,40221,243.65,0.279,1.5131670408163265,9800000
981,33557,40213,243.948,0.5631,1.5121985728848115,9810000
982,50000,40221,244.148,0.726,1.5113979633401222,9820000
983,33112,40212,244.45,1.4093,1.5112940996948119,9830000
984,55555,40224,244.63,1.3889,1.5111697154471544,9840000
985,21052,40186,245.105,1.4878,1.5111459898477158,9850000
986,86956,40208,245.22,1.4967,1.5111313387423935,9860000
987,50505,40217,245.418,1.1099,1.5107248226950354,9870000
988,106382,40242,245.512,1.5193,1.5107335020242916,9880000
989,42918,40244,245.745,0.5156,1.5097273003033367,9890000
990,23148,40214,246.177,1.0311,1.5092438383838385,9900000
991,20120,40174,246.674,1.1323,1.5088634712411706,9910000
992,32258,40164,246.984,1.3291,1.508682258064516,9920000
993,35460,40159,247.266,1.1366,1.5083075528700907,9930000
994,90909,40181,247.376,0.5726,1.5073661971830985,9940000
995,31446,40170,247.694,0.7848,1.50664,9950000
996,41666,40171,247.934,2.5724,1.5077100401606425,9960000
997,87719,40193,248.048,1.8118,1.5080150451354062,9970000
998,32467,40184,248.356,1.8307,1.508338376753507,9980000
999,39370,40183,248.61,0.7053,1.5075345345345346,9990000
1000,46082,40188,248.827,2.7532,1.5087802,10000000
1001,100000,40212,248.927,0.7129,1.5079851148851149,10010000
1002,42735,40214,249.161,0.6631,1.5071419161676647,10020000
1003,68027,40231,249.308,3.1909,1.5088206380857427,10030000
1004,61349,40245,249.471,0.5308,1.5078465139442232,10040000
1005,43668,40248,249.7,1.9455,1.5082819900497513,10050000
1006,99009,40272,249.801,4.3343,1.511091153081511,10060000
1007,37174,40268,250.07,1.1741,1.510756504468719,10070000
1008,35460,40263,250.352,0.6368,1.509889484126984,10080000
1009,37313,40260,250.62,0.8926,1.509277700693756,10090000
1010,35842,40255,250.899,0.8646,1.508639405940594,10100000
1011,93457,40277,251.006,2.334,1.5094557863501483,10110000
1012,24630,40252,251.412,1.4673,1.5094141304347826,10120000
1013,28901,40237,251.758,1.1279,1.5090375123395854,10130000
1014,26109,40215,252.142,0.9434,1.508479684418146,10140000
1015,84033,40236,252.261,1.4644,1.5084362561576354,10150000
1016,29585,40221,252.599,1.2838,1.5082151574803149,10160000
1017,94339,40244,252.705,2.6805,1.5093678466076696,10170000
1018,68965,40261,252.85,0.454,1.5083311394891945,10180000
1019,47846,40267,253.059,2.4082,1.5092142296368989,10190000
1020,108695,40292,253.151,0.9737,1.5086892156862746,10200000
1021,30674,40279,253.477,1.5444,1.5087241919686583,10210000
1022,14409,40209,254.171,1.2089,1.5084308219178082,10220000
1023,46511,40214,254.386,0.5119,1.5074566959921798,10230000
1024,42918,40216,254.619,0.383,1.50635859375,10240000
1025,24330,40191,255.03,1.0524,1.5059157073170732,10250000
1026,19120,40148,255.554,0.9674,1.5053908382066277,10260000
1027,19880,40108,256.057,0.937,1.5048373904576435,10270000
1028,32573,40099,256.364,0.9744,1.5043214007782102,10280000
1029,40983,40100,256.608,0.9285,1.5037618075801749,10290000
1030,104166,40124,256.704,1.1573,1.5034254368932038,10300000
1031,29069,40109,257.049,0.4967,1.50244898157129,10310000
1032,34602,40102,257.338,0.831,1.5017983527131782,10320000
1033,90909,40124,257.448,1.271,1.5015749273959342,10330000
1034,46948,40130,257.661,2.1484,1.5022004835589942,10340000
1035,25188,40107,258.058,0.8852,1.501604347826087,10350000
1036,24096,40081,258.473,1.1064,1.5012228764478766,10360000
1037,42016,40083,258.711,1.0719,1.5008088717454195,10370000
1038,33444,40075,259.01,1.6185,1.50092225433526,10380000
1039,50000,40083,259.21,2.0118,1.5014139557266601,10390000
1040,66225,40098,259.361,1.7232,1.5016272115384615,10400000
1041,48076,40104,259.569,1.4481,1.5015757925072046,10410000
1042,47619,40111,259.779,1.0148,1.5011086372360845,10420000
1043,45248,40115,260.0,2.4745,1.5020418983700863,10430000
1044,89285,40136,260.112,0.787,1.5013569923371648,10440000
1045,23529,40109,260.537,1.92,1.5017576076555024,10450000
1046,109890,40133,260.628,0.7633,1.5010516252390058,10460000
1047,37593,40131,260.894,2.036,1.501562559694365,10470000
1048,55555,40141,261.074,2.9364,1.502931679389313,10480000
1049,48780,40148,261.279,0.8415,1.5023011439466158,10490000
1050,88495,40169,261.392,0.9009,1.501728380952381,10500000
1051,44642,40173,261.616,0.9172,1.5011722169362511,10510000
1052,75187,40191,261.749,0.6263,1.5003405893536121,10520000
1053,75187,40208,261.882,1.0478,1.4999108262108263,10530000
1054,16366,40153,262.493,0.9642,1.4994025616698292,10540000
1055,48076,40159,262.701,0.733,1.4986761137440758,10550000
1056,41493,40160,262.942,0.8633,1.4980744318181818,10560000
1057,32679,40152,263.248,1.0348,1.4976361400189215,10570000
1058,14245,40083,263.95,1.1351,1.4972934782608696,10580000
1059,40650,40083,264.196,1.7662,1.497547403210576,10590000
1060,31152,40073,264.517,0.7551,1.4968469811320755,10600000
1061,51282,40081,264.713,0.9995,1.4963782280867106,10610000
1062,57471,40092,264.887,0.5271,1.4954655367231637,10620000
1063,32362,40083,265.196,0.6554,1.4946752587017873,10630000
1064,34602,40077,265.485,5.7344,1.498659962406015,10640000
1065,98039,40099,265.587,2.7917,1.4998740845070422,10650000
1066,21786,40068,266.046,0.8298,1.4992454971857412,10660000
1067,112359,40092,266.135,0.4628,1.4982741330834115,10670000
1068,39525,40091,266.388,1.9682,1.498714138576779,10680000
1069,56179,40102,266.566,0.4411,1.4977247895229187,10690000
1070,66225,40117,266.717,1.2958,1.497536074766355,10700000
1071,42016,40119,266.955,1.1801,1.4972396825396825,10710000
1072,98039,40141,267.057,2.5637,1.498234514925373,10720000
1073,53763,40150,267.243,0.7946,1.497578751164958,10730000
1074,36496,40146,267.517,1.7038,1.4977707635009312,10740000
1075,16447,40093,268.125,1.1865,1.4974812093023255,10750000
1076,31645,40083,268.441,1.0378,1.4970539962825278,10760000
1077,49261,40090,268.644,1.6227,1.4971706592386258,10770000
1078,41841,40091,268.883,0.8709,1.4965897031539888,10780000
1079,109890,40115,268.974,0.9156,1.49605125115848,10790000
1080,64516,40129,269.129,0.8676,1.4954693518518518,10800000
1081,73529,40146,269.265,2.0999,1.4960284921369102,10810000
1082,41666,40147,269.505,1.9357,1.496434842883549,10820000
1083,58139,40159,269.677,1.4123,1.4963571560480147,10830000
1084,28735,40144,270.025,2.1664,1.4969752767527675,10840000
1085,45454,40148,270.245,1.376,1.4968637788018433,10850000
1086,52910,40157,270.434,1.7349,1.4970829650092081,10860000
1087,188679,40186,270.487,2.9644,1.4984328426862925,10870000
1088,59880,40198,270.654,1.9043,1.498805882352941,10880000
1089,52083,40207,270.846,9.3239,1.5059914600550963,10890000
1090,45871,40211,271.065,7.1562,1.511175137614679,10900000
1091,31746,40201,271.38,3.4196,1.5129243813015583,10910000
1092,42735,40204,271.614,2.6652,1.5139795787545787,10920000
1093,34482,40198,271.904,2.1093,1.5145242451967063,10930000
1094,40160,40197,272.153,1.7483,1.5147379341864717,10940000
1095,72992,40214,272.29,0.6737,1.5139698630136986,10950000
1096,54644,40224,272.473,2.2786,1.5146675182481752,10960000
1097,65789,40238,272.625,1.3347,1.5145034639927073,10970000
1098,96153,40259,272.729,2.1893,1.5151180327868852,10980000
1099,45454,40263,272.949,0.7084,1.5143839854413104,10990000
1100,54644,40273,273.132,1.332,1.514218181818182,11000000
1101,51813,40281,273.325,0.9732,1.5137267938237966,11010000
1102,161290,40309,273.387,0.8185,1.5130959165154265,11020000
1103,104166,40331,273.483,3.1127,1.5145461468721668,11030000
1104,44642,40335,273.707,1.2222,1.5142813405797102,11040000
1105,29498,40321,274.046,1.0234,1.5138371040723981,11050000
1106,84745,40340,274.164,3.1873,1.5153501808318264,11060000
1107,111111,40364,274.254,0.8693,1.51476657633243,11070000
1108,44052,40367,274.481,0.7264,1.5140550541516244,11080000
1109,113636,40390,274.569,1.7521,1.5142697024346259,11090000
1110,33444,40383,274.868,1.216,1.514000990990991,11100000
1111,65359,40396,275.021,0.7923,1.5133513951395139,11110000
1112,22624,40368,275.463,1.0793,1.512961061151079,11120000
1113,96153,40389,275.567,1.1042,1.5125938005390835,11130000
1114,28571,40374,275.917,1.6581,1.5127244165170557,11140000
1115,36363,40370,276.192,1.7225,1.5129125560538117,11150000
1116,29585,40357,276.53,1.4045,1.51281541218638,11160000
1117,48309,40363,276.737,0.9137,1.5122790510295434,11170000
1118,39682,40362,276.989,1.7396,1.5124823792486584,11180000
1119,49751,40369,277.19,2.4207,1.5132940125111707,11190000
1120,34722,40363,277.478,1.341,1.5131401785714285,11200000
1121,21881,40333,277.935,1.396,1.513035682426405,11210000
1122,30959,40322,278.259,0.8936,1.5124836007130125,11220000
1123,37174,40319,278.528,1.7206,1.5126689225289403,11230000
1124,40160,40318,278.777,2.534,1.5135775800711744,11240000
1125,59523,40330,278.945,1.4119,1.5134872,11250000
1126,27247,40313,279.312,0.6238,1.5126970692717585,11260000
1127,88495,40332,279.425,1.3813,1.512580479148181,11270000
1128,38461,40331,279.685,1.4946,1.512564539007092,11280000
1129,57142,40341,279.86,0.6975,1.5118426040744022,11290000
1130,26178,40322,280.242,2.114,1.5123754867256638,11300000
1131,98039,40343,280.344,0.8253,1.5117679929266137,11310000
1132,22883,40316,280.781,1.1276,1.5114286219081272,11320000
1133,33783,40309,281.077,2.1161,1.5119623124448367,11330000
1134,63694,40322,281.235,1.3469,1.5118167548500883,11340000
1135,30769,40311,281.56,1.2339,1.5115718942731278,11350000
1136,89285,40330,281.672,0.5844,1.510755721830986,11360000
1137,36231,40326,281.948,1.024,1.5103276165347406,11370000
1138,114942,40349,282.035,0.4049,1.5093562390158173,11380000
1139,81967,40367,282.157,0.7915,1.5087259877085162,11390000
1140,59171,40378,282.326,0.4441,1.507792105263158,11400000
1141,52083,40386,282.518,1.037,1.5073794916739702,11410000
1142,90909,40406,282.628,0.602,1.506586690017513,11420000
1143,27932,40390,282.986,1.0419,1.506180139982502,11430000
1144,44052,40393,283.213,0.4253,1.5052353146853148,11440000
1145,35714,40389,283.493,1.0933,1.5048755458515284,11450000
1146,30487,40377,283.821,2.6788,1.505899912739965,11460000
1147,45248,40381,284.042,2.1708,1.5064795989537925,11470000
1148,45248,40385,284.263,0.8046,1.5058682055749129,11480000
1149,85470,40403,284.38,1.7205,1.50605500435161,11490000
1150,56179,40413,284.558,0.688,1.505343652173913,11500000
1151,60240,40425,284.724,1.2477,1.5051198088618591,11510000
1152,40322,40425,284.972,1.1425,1.5048050347222222,11520000
1153,52631,40433,285.162,1.7811,1.5050446660884649,11530000
1154,86206,40451,285.278,1.3116,1.5048770363951474,11540000
1155,44247,40454,285.504,1.4313,1.5048133333333333,11550000
1156,94339,40474,285.61,1.3035,1.504639186851211,11560000
1157,64516,40487,285.765,1.6426,1.5047584269662921,11570000
1158,19646,40450,286.274,1.0626,1.504376597582038,11580000
1159,113636,40473,286.362,0.5481,1.5035515099223469,11590000
1160,80645,40490,286.486,0.5952,1.502768448275862,11600000
1161,41152,40491,286.729,3.0061,1.5040633074935401,11610000
1162,25445,40470,287.122,1.0019,1.5036311531841653,11620000
1163,50251,40477,287.321,2.8041,1.504749355116079,11630000
1164,153846,40503,287.386,0.6177,1.5039872852233678,11640000
1165,51546,40510,287.58,1.2989,1.5038112446351932,11650000
1166,79365,40527,287.706,0.8025,1.5032097770154373,11660000
1167,28169,40512,288.062,2.3385,1.5039255355612682,11670000
1168,20449,40478,288.551,1.8885,1.504254794520548,11680000
1169,33003,40470,288.854,0.7209,1.5035846877673225,11690000
1170,31250,40460,289.174,0.6157,1.502825811965812,11700000
1171,57471,40470,289.348,0.5561,1.5020173356105893,11710000
1172,47169,40475,289.56,0.9934,1.501583361774744,11720000
1173,30674,40464,289.887,3.6314,1.503399062233589,11730000
1174,106382,40485,289.981,4.4487,1.5059078364565588,11740000
1175,39215,40484,290.236,3.0222,1.5071982978723404,11750000
1176,23696,40459,290.658,1.144,1.506889455782313,11760000
1177,36363,40456,290.933,1.8254,1.5071600679694137,11770000
1178,44642,40459,291.157,1.114,1.5068263157894737,11780000
1179,48543,40464,291.363,1.1514,1.5065248515691263,11790000
1180,79365,40481,291.489,0.58,1.5057396610169491,11800000
1181,56497,40491,291.666,1.3292,1.5055901778154106,11810000
1182,28409,40476,292.018,0.83,1.5050186125211507,11820000
1183,22883,40450,292.456,1.1461,1.5047152155536772,11830000
1184,35335,40445,292.739,1.542,1.504746706081081,11840000
1185,100000,40465,292.84,1.2674,1.5045464135021096,11850000
1186,44843,40469,293.063,1.4753,1.5045217537942663,11860000
1187,74626,40484,293.197,3.2094,1.5059580454928392,11870000
1188,30303,40473,293.527,1.0561,1.505579377104377,11880000
1189,86206,40491,293.643,1.942,1.505946425567704,11890000
1190,42553,40492,293.878,0.7471,1.5053087394957982,11900000
1191,86956,40511,293.993,0.779,1.5046989084802687,11910000
1192,40485,40511,294.24,1.7459,1.5049012583892618,11920000
1193,33444,40503,294.539,1.0202,1.5044949706621962,11930000
1194,32258,40495,294.849,0.8628,1.5039575376884422,11940000
1195,44843,40498,295.072,0.789,1.5033592468619248,11950000
1196,64516,40511,295.227,1.6084,1.5034470735785954,11960000
1197,65359,40524,295.38,1.8371,1.5037258145363408,11970000
1198,79365,40540,295.506,0.5214,1.5029058430717863,11980000
1199,66225,40553,295.657,0.5259,1.502090992493745,11990000
1200,46296,40557,295.873,1.1384,1.5017879166666666,12000000
1201,28735,40544,296.221,1.1305,1.5014787676935886,12010000
1202,90909,40562,296.331,0.6575,1.5007766222961731,12020000
1203,51546,40569,296.525,0.7821,1.5001792186201164,12030000
1204,158730,40595,296.588,1.3063,1.5000181893687707,12040000
1205,43668,40597,296.817,0.7235,1.4993737759336099,12050000
1206,45662,40601,297.036,0.8759,1.4988567993366502,12060000
1207,86206,40618,297.152,2.9996,1.5001001657000828,12070000
1208,46296,40623,297.368,0.7908,1.4995129966887417,12080000
1209,62111,40634,297.529,0.6947,1.498847311827957,12090000
1210,44642,40637,297.753,0.9356,1.4983818181818183,12100000
1211,92592,40656,297.861,2.1428,1.4989139554087532,12110000
1212,40000,40655,298.111,0.5477,1.4981291254125413,12120000
1213,51813,40663,298.304,1.6117,1.4982227535037098,12130000
1214,45871,40667,298.522,2.268,1.4988568369028006,12140000
1215,65359,40679,298.675,1.9168,1.4992008230452676,12150000
1216,50761,40686,298.872,0.9251,1.4987287006578947,12160000
1217,70422,40700,299.014,1.8979,1.4990566967953984,12170000
1218,36101,40696,299.291,1.5614,1.499107881773399,12180000
1219,51813,40703,299.484,1.4934,1.4991031993437243,12190000
1220,106382,40723,299.578,0.6763,1.4984287704918033,12200000
1221,38314,40721,299.839,2.2189,1.499018837018837,12210000
1222,34843,40716,300.126,2.2094,1.4996001636661211,12220000
1223,31847,40706,300.44,2.9513,1.500787162714636,12230000
1224,47393,40711,300.651,0.845,1.5002513888888889,12240000
1225,31545,40702,300.968,1.3199,1.500104163265306,12250000
1226,51020,40708,301.164,1.9588,1.500478303425775,12260000
1227,80645,40725,301.288,1.0959,1.5001485737571312,12270000
1228,35587,40720,301.569,1.2947,1.4999812703583062,12280000
1229,33222,40712,301.87,1.4438,1.4999355573637103,12290000
1230,34602,40707,302.159,0.6628,1.4992549593495934,12300000
1231,35842,40702,302.438,0.9596,1.4988165718927702,12310000
1232,50505,40708,302.636,0.783,1.498235551948052,12320000
1233,40816,40709,302.881,0.5454,1.4974627737226278,12330000
1234,43668,40711,303.11,1.8165,1.4977213128038898,12340000
1235,54054,40719,303.295,1.3503,1.497601943319838,12350000
1236,72992,40734,303.432,2.7058,1.4985794498381877,12360000
1237,31347,40724,303.751,1.496,1.4985773645917542,12370000
1238,109890,40744,303.842,0.5455,1.4978075121163166,12380000
1239,89285,40762,303.954,0.5618,1.4970520581113802,12390000
1240,44843,40765,304.177,0.7659,1.4964624193548388,12400000
1241,25252,40745,304.573,0.7589,1.4958680902497985,12410000
1242,27855,40730,304.932,0.9788,1.495451771336554,12420000
1243,58479,40740,305.103,0.6849,1.4947996781979083,12430000
1244,48076,40745,305.312,1.133,1.4945088424437298,12440000
1245,39682,40744,305.564,0.9851,1.4940996787148595,12450000
1246,20283,40711,306.057,1.0425,1.493737239165329,12460000
1247,94339,40729,306.163,0.5715,1.4929976744186046,12470000
1248,39062,40728,306.419,2.6925,1.4939588141025641,12480000
1249,20964,40697,306.896,1.373,1.4938619695756605,12490000
1250,29239,40685,307.238,1.1529,1.4935892,12500000
1251,68493,40698,307.384,0.3939,1.492710151878497,12510000
1252,39840,40697,307.635,0.9157,1.4922492811501598,12520000
1253,55248,40706,307.816,2.1189,1.4927494014365523,12530000
1254,63694,40717,307.973,0.8725,1.4922547846889953,12540000
1255,23255,40693,308.403,0.8381,1.4917335458167331,12550000
1256,48780,40698,308.608,1.0425,1.4913758757961784,12560000
1257,93457,40717,308.715,2.3532,1.4920614956245029,12570000
1258,39525,40716,308.968,2.4172,1.4927968998410175,12580000
1259,24570,40694,309.375,0.9337,1.4923528196981732,12590000
1260,25188,40675,309.772,0.8057,1.4918078571428572,12600000
1261,32258,40666,310.082,1.0781,1.4914797779540048,12610000
1262,28818,40653,310.429,1.8738,1.4917827258320127,12620000
1263,31152,40643,310.751,1.6133,1.491878939034046,12630000
1264,67567,40656,310.899,1.9206,1.4922181170886075,12640000
1265,93457,40674,311.006,1.6683,1.4923573122529645,12650000
1266,29069,40661,311.35,0.6435,1.4916868088467614,12660000
1267,50505,40667,311.548,0.5407,1.490936227308603,12670000
1268,25252,40648,311.944,1.8206,1.4911962145110411,12680000
1269,84033,40664,312.064,1.6609,1.4913299448384554,12690000
1270,31847,40655,312.378,0.7191,1.4907218897637795,12700000
1271,94339,40674,312.484,1.1282,1.4904366640440598,12710000
1272,44052,40676,312.711,0.6774,1.4897974842767296,12720000
1273,31645,40667,313.027,1.2741,1.4896280439905734,12730000
1274,57142,40676,313.203,0.8112,1.4890955259026688,12740000
1275,55248,40684,313.384,0.8866,1.488622980392157,12750000
1276,55555,40693,313.564,1.4331,1.4885794670846395,12760000
1277,29498,40681,313.903,1.3097,1.488439389193422,12770000
1278,39215,40680,314.158,1.3216,1.4883088419405321,12780000
1279,55555,40688,314.338,0.5726,1.4875928850664581,12790000
1280,64516,40700,314.493,1.146,1.487326015625,12800000
1281,56497,40709,314.67,4.387,1.4895896174863388,12810000
1282,46296,40713,314.886,1.7286,1.4897760530421218,12820000
1283,101010,40732,314.985,0.931,1.4893405300077942,12830000
1284,38610,40730,315.244,1.7544,1.4895469626168225,12840000
1285,46296,40734,315.46,0.8345,1.4890371984435797,12850000
1286,57471,40743,315.634,1.7538,1.4892430793157077,12860000
1287,116279,40763,315.72,1.9598,1.4896087024087024,12870000
1288,63694,40775,315.877,0.9772,1.4892108695652173,12880000
1289,101010,40794,315.976,2.2248,1.4897815360744764,12890000
1290,28735,40780,316.324,1.6431,1.4899003875968992,12900000
1291,40650,40780,316.57,3.5556,1.491500464756003,12910000
1292,49261,40786,316.773,2.0362,1.4919220588235294,12920000
1293,75757,40800,316.905,0.7689,1.4913628770301623,12930000
1294,44642,40803,317.129,1.909,1.491685625965997,12940000
1295,58479,40813,317.3,0.8118,1.4911606177606178,12950000
1296,120481,40833,317.383,1.1492,1.4908967592592592,12960000
1297,86206,40850,317.499,0.8166,1.490376869699306,12970000
1298,43290,40852,317.73,1.3548,1.4902724191063175,12980000
1299,96153,40870,317.834,0.7764,1.4897228637413396,12990000
1300,86206,40886,317.95,1.3043,1.4895802307692307,13000000
1301,36101,40882,318.227,0.9908,1.489196848578017,13010000
1302,92592,40900,318.335,0.9744,1.4888014592933947,13020000
1303,42016,40901,318.574,1.6407,1.4889180353031466,13030000
1304,28653,40887,318.923,2.3123,1.489549463190184,13040000
1305,32362,40879,319.232,1.141,1.4892823754789273,13050000
1306,54945,40887,319.414,0.8676,1.4888063552833077,13060000
1307,67567,40899,319.562,1.126,1.4885287681713848,13070000
1308,33444,40892,319.861,2.1873,1.489062996941896,13080000
1309,69930,40905,320.004,0.8127,1.488546294881589,13090000
1310,51282,40911,320.2,0.7121,1.4879535877862595,13100000
1311,84033,40927,320.319,1.6595,1.4880844393592678,13110000
1312,28818,40914,320.666,2.1327,1.4885757621951219,13120000
1313,29940,40903,321.0,0.9555,1.4881697638994669,13130000
1314,25445,40884,321.393,0.7167,1.4875826484018264,13140000
1315,30581,40874,321.72,0.778,1.487043041825095,13150000
1316,34482,40868,322.01,1.1615,1.486795668693009,13160000
1317,97087,40886,322.114,0.8098,1.4862816249050874,13170000
1318,27700,40871,322.475,2.9044,1.4873575872534142,13180000
1319,89285,40888,322.587,0.9905,1.4869808946171341,13190000
1320,32573,40880,322.894,1.9111,1.487302196969697,13200000
1321,94339,40897,323.0,0.6356,1.4866574564723694,13210000
1322,74074,40911,323.135,1.5505,1.4867057488653554,13220000
1323,30395,40900,323.464,1.1568,1.4864563869992442,13230000
1324,49504,40906,323.666,1.9679,1.4868200151057402,13240000
1325,44642,40908,323.89,1.463,1.486802037735849,13250000
1326,107526,40928,323.983,0.8226,1.4863011312217194,13260000
1327,28248,40914,324.337,2.1594,1.4868083647324792,13270000
1328,55865,40922,324.516,0.7238,1.4862338102409638,13280000
1329,38461,40920,324.777,0.9763,1.4858501128668171,13290000
1330,68027,40932,324.924,0.6212,1.4852,13300000
1331,27855,40918,325.283,0.7694,1.4846622088655146,13310000
1332,45454,40921,325.503,2.9051,1.4857286036036037,13320000
1333,67567,40933,325.651,4.3222,1.4878564891222805,13330000
1334,60606,40943,325.816,1.5843,1.4879287856071963,13340000
1335,76335,40957,325.947,0.8769,1.4874710861423222,13350000
1336,88495,40974,326.06,2.9067,1.488533383233533,13360000
1337,21786,40947,326.519,0.7913,1.4880118922961856,13370000
1338,31446,40937,326.837,0.7353,1.4874493273542602,13380000
1339,57142,40946,327.012,1.6825,1.48759499626587,13390000
1340,39525,40945,327.265,2.4436,1.488308432835821,13400000
1341,24570,40925,327.672,2.0485,1.4887261744966442,13410000
1342,185185,40948,327.726,1.0269,1.488382041728763,13420000
1343,37735,40946,327.991,3.7013,1.490029784065525,13430000
1344,48076,40950,328.199,1.771,1.4902388392857142,13440000
1345,71942,40963,328.338,2.6788,1.491122527881041,13450000
1346,30769,40953,328.663,0.812,1.4906179791976226,13460000
1347,47393,40957,328.874,1.4401,1.4905804751299183,13470000
1348,33444,40951,329.173,1.6884,1.4907272255192878,13480000
1349,51020,40957,329.369,2.1679,1.4912292068198665,13490000
1350,38461,40955,329.629,0.4871,1.4904854074074074,13500000
1351,25974,40937,330.014,1.6366,1.4905935603256846,13510000
1352,57142,40946,330.189,2.7136,1.491498150887574,13520000
1353,62111,40956,330.35,2.1534,1.4919873614190688,13530000
1354,39215,40955,330.605,2.7562,1.4929210487444609,13540000
1355,45662,40958,330.824,2.982,1.49402,13550000
1356,90090,40974,330.935,1.8607,1.494290412979351,13560000
1357,37037,40971,331.205,1.8561,1.4945570375829034,13570000
1358,44642,40974,331.429,1.1844,1.4943286450662738,13580000
1359,74626,40987,331.563,0.5941,1.493666225165563,13590000
1360,55555,40995,331.743,2.433,1.494356911764706,13600000
1361,29325,40983,332.084,1.1187,1.494080896399706,13610000
1362,119047,41003,332.168,2.3427,1.4947039647577092,13620000
1363,23752,40981,332.589,1.72,1.4948692589875274,13630000
1364,70422,40994,332.731,1.1056,1.494583870967742,13640000
1365,42372,40995,332.967,1.6533,1.4947001465201466,13650000
1366,30864,40985,333.291,1.683,1.4948379941434846,13660000
1367,100000,41002,333.392,0.7355,1.4942825164594002,13670000
1368,31055,40993,333.714,1.8347,1.4945313596491228,13680000
1369,24038,40972,334.13,1.3858,1.4944519357195032,13690000
1370,96153,40989,334.235,2.3477,1.4950747445255474,13700000
1371,29411,40977,334.575,1.0225,1.4947300510576222,13710000
1372,45871,40980,334.793,1.9055,1.49502944606414,13720000
1373,106382,40998,334.887,1.5457,1.4950663510560815,13730000
1374,30581,40988,335.214,0.6465,1.4944487627365357,13740000
1375,30211,40978,335.545,1.5752,1.494507490909091,13750000
1376,55555,40985,335.725,1.3371,1.4943930959302325,13760000
1377,50761,40991,335.922,0.9156,1.4939727668845315,13770000
1378,50000,40997,336.122,0.9853,1.4936036284470247,13780000
1379,63291,41007,336.28,2.14,1.4940723712835389,13790000
1380,46728,41011,336.494,0.7874,1.4935602898550724,13800000
1381,43290,41012,336.725,0.7988,1.493057204923968,13810000
1382,33112,41005,337.027,0.9563,1.4926688133140376,13820000
1383,86206,41021,337.143,2.3115,1.4932608821402749,13830000
1384,48076,41025,337.351,1.7626,1.4934554913294797,13840000
1385,56818,41033,337.527,2.8288,1.4944196389891697,13850000
1386,63291,41044,337.685,0.7108,1.4938542568542568,13860000
1387,36630,41040,337.958,1.18,1.4936279740447007,13870000
1388,30395,41030,338.287,1.3797,1.493545893371758,13880000
1389,19880,40998,338.79,0.6904,1.4929676745860332,13890000
1390,84745,41014,338.908,0.3965,1.4921788489208634,13900000
1391,88495,41029,339.021,1.136,1.4919227893601725,13910000
1392,44052,41031,339.248,0.7763,1.4914086925287355,13920000
1393,55865,41039,339.427,0.8807,1.490970279971285,13930000
1394,62500,41049,339.587,1.5037,1.490979411764706,13940000
1395,24875,41030,339.989,0.9897,1.4906200716845879,13950000
1396,44642,41033,340.213,0.8163,1.4901370343839542,13960000
1397,109890,41051,340.304,5.0491,1.4926846098783106,13970000
1398,86206,41066,340.421,2.9601,1.4937342632331903,13980000
1399,82644,41081,340.542,6.6139,1.497394138670479,13990000
1400,98039,41098,340.644,1.8132,1.4976197142857144,14000000
1401,37313,41095,340.913,2.7633,1.4985231263383298,14010000
